,imdbId,Title,IMDB Score,Genre
574,110892,Princess Caraboo (1994),6.0,Comedy|Drama|History
575,112651,The Celluloid Closet (1995),7.8,Documentary|History
576,107642,Cafí© au lait (1993),6.2,Comedy|Romance
577,109382,Caro diario (1993),7.3,Biography|Comedy|Drama
578,106678,I Don't Want to Talk About It (1993),7.0,Drama|Romance
579,112572,The Brady Bunch Movie (1995),5.9,Comedy
581,99653,Ghost (1990),7.0,Drama|Fantasy|Romance
582,103639,Aladdin (1992),8.0,Animation|Adventure|Comedy
583,103064,Terminator 2: Judgment Day (1991),8.5,Action|Sci-Fi|Thriller
584,99348,Dances with Wolves (1990),8.0,Adventure|Drama|Western
585,114706,Tough and Deadly (1995),5.9,Action|Drama|Thriller
586,96895,Batman (1989),7.6,Action|Adventure
587,102926,The Silence of the Lambs (1991),8.6,Crime|Drama|Thriller
588,29583,Snow White and the Seven Dwarfs (1937),7.6,Animation|Family|Fantasy
589,101414,Beauty and the Beast (1991),8.0,Animation|Family|Fantasy
590,32910,Pinocchio (1940),7.5,Animation|Comedy|Family
591,100405,Pretty Woman (1990),6.9,Comedy|Romance
592,110719,Window to Paris (1993),7.4,Comedy|Drama|Fantasy
593,65214,The Wild Bunch (1969),8.0,Action|Adventure|Western
594,110395,Love and a .45 (1994),6.1,Crime|Romance|Thriller
595,111752,Wu kui (1994),7.0,Drama
596,109934,A Great Day in Harlem (1994),7.6,Documentary|Music
597,112606,Bye Bye Love (1995),6.1,Comedy
598,115978,Criminals (1997),6.4,Documentary
599,117247,One Fine Day (1996),6.5,Comedy|Drama|Romance
600,112625,Candyman: Farewell to the Flesh (1995),5.2,Horror
601,106537,Century (1993),6.4,Drama|Romance
602,116282,Fargo (1996),8.1,Crime|Drama|Thriller
603,116552,Homeward Bound II: Lost in San Francisco (1996),5.9,Adventure|Comedy|Family
604,82509,Heavy Metal (1981),6.7,Animation|Adventure|Fantasy
605,116514,Hellraiser: Bloodline (1996),5.1,Horror|Sci-Fi
606,117283,The Pallbearer (1996),4.9,Comedy|Romance
607,116684,Jane Eyre (1996),6.8,Drama|Romance
608,110374,Loaded (1994),4.6,Drama|Thriller|Mystery
609,70506,Bread and Chocolate (1974),7.6,Comedy|Drama
610,65421,The AristoCats (1970),7.1,Animation|Adventure|Comedy
611,113083,The Flower of My Secret (1995),7.1,Drama
612,118001,Two Much (1996),5.4,Comedy|Romance
613,116165,Ed (1996),2.6,Comedy|Family|Sport
614,102855,Cerro Torre: Schrei aus Stein (1991),6.3,Drama
615,107471,Ma saison prí©fí©rí©e (1993),7.3,Drama|Romance
616,113839,A Modern Affair (1995),5.7,Comedy|Drama|Romance
617,112712,Condition Red (1995),5.0,Action|Drama|Thriller
618,90665,Halfaouine: Boy of the Terraces (1990),6.9,Drama|Comedy
619,117891,A Thin Line Between Love and Hate (1996),5.6,Comedy|Crime|Drama
620,113613,The Last Supper (1995),6.8,Comedy|Crime|Drama
622,114305,Rude (1995),6.1,Crime|Drama
623,115837,Carried Away (1996),6.4,Drama|Romance
625,114671,Land and Freedom (1995),7.6,Drama|War
626,112844,Denise Calls Up (1995),6.8,Comedy
627,114658,Theodore Rex (1995),2.4,Action|Comedy|Family
628,116275,A Family Thing (1996),7.0,Comedy|Drama
629,113122,Frisk (1995),4.9,Drama|Thriller
630,117608,Sgt. Bilko (1996),5.7,Comedy
631,113448,Jack & Sarah (1995),6.6,Comedy|Drama|Romance
632,116414,Girl 6 (1996),5.0,Comedy|Drama
633,116095,Diabolique (1996),5.3,Drama|Horror|Thriller
634,111543,"Little Indian, Big City (1994)",5.6,Adventure|Comedy|Romance
635,117517,Roula (1995),6.3,Drama
636,117312,Peanuts - Die Bank zahlt alles (1996),6.0,Comedy
638,113947,Nelly & Monsieur Arnaud (1995),7.4,Drama
640,117060,Mission: Impossible (1996),7.1,Action|Adventure|Thriller
641,109028,Cold Fever (1995),7.1,Comedy|Drama|Mystery
642,117071,Moll Flanders (1996),6.5,Drama|Romance
643,117788,Das Superweib (1996),4.2,Comedy
644,112257,"301, 302 (1995)",6.6,Horror|Mystery|Thriller
646,118026,Und keiner weint mir nach (1996),5.3,Biography|Drama
647,117117,My Mother's Courage (1995),7.0,Drama|War
648,116168,Eddie (1996),5.1,Comedy|Sport
649,111787,Yankee Zulu (1993),6.5,Comedy|Drama
650,112509,Billy's Holiday (1995),4.7,Musical
651,54189,Purple Noon (1960),7.8,Crime|Drama|Thriller
652,115591,August (1996),6.1,Comedy|Drama|Romance
653,116683,James and the Giant Peach (1996),6.7,Animation|Adventure|Family
654,116287,Fear (1996),6.2,Drama|Thriller
655,116768,Kids in the Hall: Brain Candy (1996),6.8,Comedy
656,116269,Faithful (1996),5.9,Comedy|Crime|Drama
657,114787,Underground (1995),8.1,Comedy|Drama|War
658,113720,Lust och fí_gring stor (1995),7.0,Drama|Romance|War
659,112536,Bloodsport 2 (1996),4.8,Action|Sport
662,117128,Mystery Science Theater 3000: The Movie (1996),7.4,Comedy|Horror|Sci-Fi
663,114616,Tarantella (1995),5.1,Drama
665,62711,Barbarella (1968),5.9,Adventure|Comedy|Fantasy
666,110061,Hostile Intentions (1995),4.3,Action|Drama|Thriller
667,140614,They Bite (1996),5.1,Comedy|Horror|Sci-Fi
668,108181,Some Folks Call It a Sling Blade (1994),7.6,Short|Drama|Thriller
669,114307,The Run of the Country (1995),6.2,Drama|Romance
670,58898,Alphaville (1965),7.2,Drama|Mystery|Sci-Fi
671,82206,Coup de torchon (1981),7.7,Comedy|Crime|Drama
672,111430,Tigrero: A Film That Was Never Made (1994),6.8,Documentary|Drama
674,81759,Windows (1980),4.6,Drama|Thriller
675,113443,It's My Party (1996),7.1,Drama
676,109491,Country Life (1994),6.9,Drama|Romance
677,114048,Operation Dumbo Drop (1995),4.9,Action|Adventure|Comedy
678,111613,Das Versprechen (1995),6.9,Romance|Drama
680,117688,Solo (1996),3.9,Action|Sci-Fi|Thriller
681,109751,Under the Domim Tree (1994),7.2,Drama
683,114736,True Crime (1995),5.3,Crime|Drama|Mystery
684,112604,Butterfly Kiss (1995),6.4,Comedy|Drama|Romance
685,116289,Feeling Minnesota (1996),5.4,Comedy|Crime|Drama
686,109593,Delta of Venus (1995),4.5,Drama
687,103095,To Cross the Rubicon (1991),5.4,Comedy
688,112368,Angus (1995),6.7,Comedy|Drama
689,104046,Daens (1992),7.7,Biography|Drama|History
690,62952,Faces (1968),7.7,Drama
691,115742,Boys (1996),4.8,Mystery|Drama|Romance
692,117420,The Quest (1996),5.5,Action|Adventure|Thriller
693,115951,Cosi (1996),6.8,Comedy|Drama|Music
694,117784,Sunset Park (1996),5.9,Drama|Sport
695,117107,Mulholland Falls (1996),6.2,Crime|Drama|Mystery
696,117979,The Truth About Cats & Dogs (1996),6.3,Comedy|Romance
697,95776,Oliver & Company (1988),6.7,Animation|Adventure|Comedy
698,115851,Celtic Pride (1996),5.2,Comedy|Sport
699,116322,Flipper (1996),5.2,Family|Adventure
700,109374,Captives (1994),6.4,Crime|Drama|Romance
701,110712,Of Love and Shadows (1994),5.1,Drama
702,112817,Dead Man (1995),7.7,Drama|Fantasy|Western
703,113362,The Horseman on the Roof (1995),7.1,Adventure|Drama|Romance
704,73778,Switchblade Sisters (1975),6.6,Action|Crime|Drama
705,112546,Boca a boca (1995),6.7,Comedy|Romance
706,108500,Les visiteurs (1993),7.0,Comedy|Fantasy
707,117108,Multiplicity (1996),6.0,Comedy|Romance|Sci-Fi
708,118114,Wallace & Gromit: The Best of Aardman Animation (1996),8.6,Animation|Comedy|Family
709,114103,Paul Bowles - Halbmond (1995),7.0,Drama
711,92123,2 Friends (1986),6.7,Drama
712,115963,The Craft (1996),6.3,Drama|Fantasy|Horror
713,116448,The Great White Hype (1996),5.4,Comedy|Sport
714,116827,Last Dance (1996),5.8,Drama|Thriller
716,112701,Cold Comfort Farm (1995),7.3,Comedy|Romance
717,113429,"Institute Benjamenta, or This Dream That One Calls Human Life (1995)",7.3,Animation|Drama
719,116508,Heaven's Prisoners (1996),5.7,Drama|Mystery|Thriller
720,117260,Original Gangstas (1996),5.7,Action|Crime|Drama
721,117500,The Rock (1996),7.4,Action|Adventure|Thriller
722,116405,Getting Away with Murder (1996),4.5,Comedy
723,109592,Cemetery Man (1994),7.3,Comedy|Fantasy|Horror
724,117998,Twister (1996),6.3,Action|Adventure|Drama
725,115624,Barb Wire (1996),3.2,Action|Sci-Fi
726,113145,Le garí_u (1995),6.8,Drama
729,117894,Thinner (1996),5.7,Fantasy|Horror
730,117723,Spy Hard (1996),5.3,Comedy|Action
731,112586,Brothers in Trouble (1995),6.8,Comedy|Drama
732,112691,A Close Shave (1995),8.2,Animation|Short|Comedy
733,40366,Force of Evil (1948),7.4,Crime|Drama|Film-Noir
734,117768,The Stupids (1996),4.1,Comedy|Adventure
735,115571,The Arrival (1996),6.3,Sci-Fi|Thriller
736,31612,The Man from Down Under (1943),6.3,Drama|War
737,57012,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),8.5,Comedy
738,103926,Careful (1992),7.2,Comedy|Drama|Romance
741,113188,Gold Diggers: The Secret of Bear Mountain (1995),6.0,Adventure|Drama|Family
742,42644,Kim (1950),6.6,Adventure|Drama|Family
743,109381,Carmen Miranda: Bananas Is My Business (1995),7.9,Documentary|Biography|Music
744,109688,Dung che sai duk (1994),7.2,Action|Drama
745,104606,Khomreh (1992),7.2,Drama
746,110480,Maya Lin: A Strong Clear Vision (1994),7.5,Documentary|Biography
747,108211,Stalingrad (1993),7.5,Drama|War
748,117331,The Phantom (1996),4.9,Action|Adventure|Comedy
749,117765,Striptease (1996),4.3,Comedy|Crime|Drama
750,116833,The Last of the High Kings (1996),6.3,Comedy|Drama
751,113280,Heavy (1995),7.0,Drama|Romance
752,116669,Jack (1996),5.8,Comedy|Drama|Fantasy
753,116594,I Shot Andy Warhol (1996),6.6,Biography|Drama
754,113211,The Grass Harp (1995),7.2,Drama|Comedy
755,114494,Someone Else's America (1995),7.1,Comedy|Drama
758,94265,Life Is Rosy (1987),6.1,Comedy|Drama|Musical
759,105201,Quartier Mozart (1992),6.8,Comedy
760,70820,Touki Bouki (1973),7.1,Drama
761,84898,Wend Kuuni (1982),7.2,Drama
762,63715,Spirits of the Dead (1968),6.6,Horror|Mystery
763,109191,Babyfever (1994),5.4,Comedy|Drama
764,114122,Pharaoh's Army (1995),7.0,Western
765,117951,Trainspotting (1996),8.2,Drama
766,118523,'Til There Was You (1997),4.8,Romance|Comedy
767,116629,Independence Day (1996),6.9,Action|Adventure|Sci-Fi
768,117737,Stealing Beauty (1996),6.6,Drama|Mystery|Romance
769,116277,The Fan (1996),5.8,Action|Drama|Sport
770,116583,The Hunchback of Notre Dame (1996),6.9,Animation|Drama|Family
771,115798,The Cable Guy (1996),6.0,Comedy|Drama|Thriller
772,116778,Kingpin (1996),6.9,Comedy|Sport
773,116213,Eraser (1996),6.1,Action|Drama|Mystery
774,113147,The Gate of Heavenly Peace,8.8,Documentary
775,117218,The Nutty Professor (1996),5.6,Comedy|Romance|Sci-Fi
776,100990,"I, the Worst of All (1990)",7.2,Drama
777,111546,Un í©tí© inoubliable (1994),7.5,Drama|Romance|War
778,113610,"The Last Klezmer: Leopold Kozlowski, His Life and Music (1994)",8.6,Documentary|Music
779,93199,A Hungarian Fairy Tale (1987),6.6,Fantasy
780,106810,En compagnie d'Antonin Artaud (1993),7.1,Biography|Drama
781,111180,Sibak (1994),5.7,Crime|Drama
783,72362,A Very Natural Thing (1974),6.7,Drama|Romance
784,103207,The Old Lady Who Walked in the Sea (1991),6.5,Comedy
785,116040,Daylight (1996),5.8,Action|Adventure|Drama
786,116365,The Frighteners (1996),7.1,Comedy|Fantasy|Horror
788,116493,Harriet the Spy (1996),5.9,Comedy|Drama|Family
789,117333,Phenomenon (1996),6.4,Drama|Fantasy|Romance
792,117913,A Time to Kill (1996),7.4,Crime|Drama|Thriller
793,115530,American Buffalo (1996),5.7,Drama
794,114266,Les rendez-vous de Paris (1995),7.6,Comedy|Romance
795,115493,Alaska (1996),5.7,Adventure|Family
796,116320,Fled (1996),5.3,Action|Adventure|Crime
797,116756,Kazaam (1996),2.8,Comedy|Family|Fantasy
798,109356,Bí_ví_s vadíçsz (1994),6.7,Drama|Fantasy
800,112568,A Boy Called Hate (1995),5.1,Crime|Drama|Romance
801,114170,Power 98 (1996),4.6,Action|Mystery|Thriller
802,117999,Two Deaths (1995),6.7,Drama|War
803,118073,A Very Brady Sequel (1996),5.6,Comedy
804,108220,Stefano Quantestorie (1993),6.8,Comedy|Drama
805,49521,Death in the Garden (1956),6.9,Adventure|Drama
806,112746,The Crude Oasis (1995),5.2,Drama|Romance|Thriller
807,104403,Hedd Wyn (1992),7.2,Drama|Romance|War
809,110246,Kaspar Hauser (1993),7.0,Drama|History|Mystery
810,116164,Echte Kerle (1996),7.0,Comedy|Crime|Romance
811,112865,Diebinnen (1996),5.7,
813,115472,The Adventures of Pinocchio (1996),5.3,Adventure|Drama|Family
815,116313,The First Wives Club (1996),6.2,Comedy
816,114550,Stonewall (1995),6.8,Comedy|Drama|Romance
817,117438,Ransom (1996),6.6,Crime|Thriller
818,116531,High School High (1996),5.5,Comedy|Crime|Romance
820,116353,Foxfire (1996),6.1,Drama
821,115857,Chain Reaction (1996),5.6,Action|Drama|Sci-Fi
822,117008,Matilda (1996),6.8,Comedy|Family|Fantasy
823,116191,Emma (1996),6.8,Comedy|Drama|Romance
824,115986,The Crow: City of Angels (1996),4.5,Action|Fantasy|Thriller
825,116571,House Arrest (1996),5.7,Comedy|Family
827,117826,Bordello of Blood (1996),5.3,Comedy|Fantasy|Horror
828,113695,Lotto Land (1995),6.9,Drama
830,111424,Tian guo ni zi (1994),7.2,Crime|Drama|Mystery
831,113080,Flirt (1995),6.3,Drama|Romance
832,115680,The Big Squeeze (1996),5.2,Drama
833,117718,The Spitfire Grill (1996),6.9,Drama
834,116225,Escape from L.A. (1996),5.7,Action|Adventure|Sci-Fi
835,112767,Cyclo (1995),7.4,Crime|Drama
837,117918,Tin Cup (1996),6.3,Comedy|Drama|Romance
838,104109,Dingo (1991),7.0,Drama|Music
839,51980,The Ballad of Narayama (1958),8.0,Drama
840,100840,Un week-end sur deux (1990),6.1,Drama
842,42054,Wuya yu maque (1949),7.3,Drama
846,104558,Police Story 3: Supercop (1992),6.9,Action|Comedy|Crime
850,115736,Bound (1996),7.4,Crime|Romance|Thriller
851,115836,Carpool (1996),4.9,Comedy
852,101692,Death in Brunswick (1990),6.6,Comedy|Crime|Thriller
853,116745,Kansas City (1996),6.3,Crime|Drama|Music
855,116934,Lover's Knot (1995),4.7,Comedy|Romance
856,109066,Vive L'Amour (1994),7.4,Drama
857,75169,Shadow of Angels (1976),7.0,Drama
862,112607,Bye-Bye (1995),7.2,Drama
863,120004,The Relic (1997),5.7,Horror|Mystery|Sci-Fi
864,116654,The Island of Dr. Moreau (1996),4.4,Horror|Sci-Fi|Thriller
865,116311,First Kid (1996),5.1,Family|Comedy
866,117965,The Trigger Effect (1996),5.7,Drama|Thriller
867,114592,Sweet Nothing (1995),6.0,Drama
868,115725,Bogus (1996),5.3,Comedy|Family|Fantasy
869,115783,Bulletproof (1996),5.8,Action|Comedy|Crime
870,120271,Talk of Angels (1998),6.2,Drama|Romance|War
871,113596,The Land Before Time III: The Time of the Great Giving (1995),5.6,Animation|Adventure|Family
872,109001,1-900 (1994),6.3,Romance|Drama
873,94822,Baton Rouge (1988),6.5,Crime|Mystery|Romance
874,113253,Halloween: The Curse of Michael Myers (1995),5.0,Horror|Thriller
875,117991,Twelfth Night or What You Will (1996),7.3,Comedy|Drama|Romance
876,117093,Mother Night (1996),7.2,Drama|Romance|War
878,105729,Venice/Venice (1992),6.2,Drama
879,111019,Wild Reeds (1994),7.6,Drama
880,35896,For Whom the Bell Tolls (1943),7.0,Adventure|Drama|History
882,45152,Singin' in the Rain (1952),8.3,Comedy|Musical|Romance
883,43278,An American in Paris (1951),7.2,Drama|Musical|Romance
886,52357,Vertigo (1958),8.4,Mystery|Romance|Thriller
887,47396,Rear Window (1954),8.5,Mystery|Thriller
890,25164,The Gay Divorcee (1934),7.6,Comedy|Musical|Romance
893,53291,Some Like It Hot (1959),8.3,Comedy|Romance
894,56923,Charade (1963),8.0,Comedy|Mystery|Romance
895,34583,Casablanca (1942),8.5,Drama|Romance|War
899,46250,Roman Holiday (1953),8.1,Comedy|Romance
900,31580,The Little Princess (1939),7.3,Comedy|Drama|Family
901,37059,Meet Me in St. Louis (1944),7.7,Comedy|Drama|Family
902,32138,The Wizard of Oz (1939),8.1,Adventure|Family|Fantasy
907,62622,2001: A Space Odyssey (1968),8.3,Adventure|Sci-Fi
909,42192,All About Eve (1950),8.3,Drama
911,32976,Rebecca (1940),8.2,Drama|Mystery|Romance
913,38787,Notorious (1946),8.0,Drama|Film-Noir|Romance
915,50105,An Affair to Remember (1957),7.6,Drama|Romance
916,48728,To Catch a Thief (1955),7.5,Crime|Mystery|Romance
918,45537,The Band Wagon (1953),7.6,Comedy|Musical|Romance
919,31725,Ninotchka (1939),8.0,Comedy|Romance
920,50658,Love in the Afternoon (1957),7.3,Comedy|Crime|Drama
921,51658,Gigi (1958),6.9,Comedy|Musical|Romance
922,52126,The Reluctant Debutante (1958),6.9,Comedy|Romance
923,29843,The Adventures of Robin Hood (1938),8.0,Action|Adventure|Romance
924,32762,The Mark of Zorro (1940),7.6,Action|Adventure|Romance
925,37008,Laura (1944),8.1,Crime|Drama|Film-Noir
926,39420,The Ghost and Mrs. Muir (1947),7.9,Comedy|Drama|Fantasy
927,29162,Lost Horizon (1937),7.8,Adventure|Drama|Fantasy
928,27125,Top Hat (1935),7.8,Comedy|Musical|Romance
929,35446,To Be or Not to Be (1942),8.2,Comedy|War
931,49261,Giant (1956),7.7,Drama|Western
932,48028,East of Eden (1955),8.0,Drama
933,25878,The Thin Man (1934),8.1,Comedy|Crime|Mystery
935,48960,Around the World in Eighty Days (1956),6.8,Adventure|Comedy|Family
937,31679,Mr. Smith Goes to Washington (1939),8.2,Comedy|Drama
939,34012,Penny Serenade (1941),7.2,Drama|Romance
941,36094,Lady of Burlesque (1943),6.4,Comedy|Music|Mystery
942,25586,Of Human Bondage (1934),7.3,Drama|Romance
944,27893,Little Lord Fauntleroy (1936),7.3,Drama|Family
946,41509,The Inspector General (1949),6.9,Comedy|Musical|Romance
947,39152,Angel and the Badman (1947),7.0,Romance|Western
949,38235,A Walk in the Sun (1945),7.3,Drama|War
950,36241,The Outlaw (1943),5.5,Comedy|Drama|Romance
953,46414,Beat the Devil (1953),6.6,Action|Adventure|Comedy
954,51459,Cat on a Hot Tin Roof (1958),8.1,Drama|Romance
957,29855,Algiers (1938),6.9,Drama|Mystery|Romance
959,22879,A Farewell to Arms (1932),6.6,Drama|Romance|War
960,27980,Moonlight Murder (1936),6.0,Crime|Music|Mystery
961,114007,Nothing Personal (1995),6.8,Drama
962,93229,Huang jia shi jie (1985),6.7,Action|Comedy|Crime
963,118927,Dangerous Ground (1997),4.5,Action|Crime|Drama
964,48491,Picnic (1955),7.2,Drama|Romance
965,113730,Madagascar Skin (1995),6.4,Comedy|Romance
966,117357,The Pompatus of Love (1995),5.3,Comedy|Drama|Romance
967,117669,Small Wonders (1995),7.6,Documentary|Biography|Music
969,118742,Bliss (1997),6.1,Drama|Romance
970,116442,Grace of My Heart (1996),6.7,Comedy|Drama|Music
971,114354,Schlafes Bruder (1995),7.1,Drama|Music|Romance
972,117011,Maximum Risk (1996),5.4,Action|Crime|Mystery
974,117473,The Rich Man's Wife (1996),5.2,Thriller
975,116635,Infinity (1996),6.2,Biography|Drama
976,115678,Big Night (1996),7.3,Drama|Romance
977,116830,Last Man Standing (1996),6.4,Action|Crime|Drama
978,115847,Caught (1996),6.8,Drama|Thriller
979,117603,Set It Off (1996),6.8,Action|Crime|Drama
980,115438,2 Days in the Valley (1996),6.5,Comedy|Crime|Thriller
981,115994,Curdled (1996),5.9,Comedy|Crime|Thriller
982,83587,L'associí© (1979),6.1,Comedy
983,116167,Ed's Next Move (1996),6.4,Romance|Comedy
985,116421,The Glimmer Man (1996),5.3,Action|Comedy|Crime
986,116000,D3: The Mighty Ducks (1996),5.3,Action|Comedy|Drama
988,72653,The Apple Dumpling Gang (1975),6.3,Family|Comedy|Western
991,64603,The Love Bug (1968),6.4,Comedy|Family|Sport
992,71607,Herbie Rides Again (1974),5.6,Comedy|Family|Fantasy
994,55277,The Parent Trap (1961),7.1,Comedy|Family|Romance
995,54195,Pollyanna (1960),7.3,Drama|Family
996,107131,Homeward Bound: The Incredible Journey (1993),6.9,Adventure|Comedy|Drama
997,53271,The Shaggy Dog (1959),6.5,Family|Comedy|Fantasy
998,54357,Swiss Family Robinson (1960),7.2,Adventure|Family
999,59793,That Darn Cat! (1965),6.7,Comedy|Crime|Family
1001,106611,Cool Runnings (1993),6.9,Adventure|Comedy|Family
1002,109127,Angels in the Outfield (1994),6.1,Comedy|Family|Fantasy
1003,42332,Cinderella (1950),7.3,Animation|Family|Fantasy
1004,63819,Winnie the Pooh and the Blustery Day (1968),8.0,Animation|Short|Comedy
1006,57546,The Sword in the Stone (1963),7.2,Animation|Adventure|Comedy
